b1,1CC rate,2CC rate,Game 1 rate,C rate,SPE rate,strat,strat_space,transition
1.0,0.008921336697043591,0.016867339366792734,0.4980410429740949,0.05365480989724092,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.1400000000000001,0.01703454117078262,0.016893438468130396,0.5717653747224765,0.06177232357349707,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.2800000000000002,0.02160684486592276,0.015799806384636617,0.6340664186725997,0.06457629545872232,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.4200000000000004,0.026811831005760078,0.016732087326384953,0.6443205860567116,0.07193389181732303,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.5600000000000005,0.0353085616106503,0.016730697243527704,0.6531394796002756,0.08208917780826752,0.0,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.7000000000000006,0.1955134788474502,0.02101677160500548,0.7139813002875782,0.24446857979745187,0.156594,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.8400000000000007,0.6462356242286759,0.031037375477314166,0.8474499493203035,0.6945424087125356,0.661118,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
1.9800000000000009,0.7225599210854603,0.03251976474787481,0.8800468697839333,0.7701025887659196,0.738516,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.120000000000001,0.6938745212035249,0.03026814963086695,0.879203498141298,0.7406537262544096,0.704489,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.260000000000001,0.8846856973279356,0.013549392524848193,0.9399459036074581,0.9097290275756281,0.904078,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.4000000000000012,0.9308725801770431,0.0044604334498038085,0.9592879848009008,0.9456492805914145,0.924016,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.5400000000000014,0.9317116706908887,0.006022359371488827,0.9593635525491597,0.9479269543655271,0.924943,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.6800000000000015,0.934152842881093,0.0072742098980302745,0.9624532729374982,0.9515613199536173,0.888767,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.8200000000000016,0.9375331181711519,0.008810123012603088,0.9647236249885727,0.9564749921333201,0.828318,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
2.9600000000000017,0.9321132282399617,0.008920007368757048,0.9598254270395311,0.9513131877898924,0.884021,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
3.100000000000002,0.9358077960162757,0.007752601648552225,0.9612404560285213,0.953791234901204,0.898474,S_12_EqualSay_G2_Default,S_12,EqualSay_G2_Default
